number,DOI
25946,10.1037/t35133-000
25947,10.1037/t87475-000
25948,10.1037/t11235-000
25949,10.1037/t47005-000
25950,10.1037/t23713-000
25951,10.1037/t24720-000
25952,10.1037/t33836-000
25953,10.1037/t12377-000
25954,10.1037/t05687-000
25955,10.1037/t62732-000
25956,10.1037/t52514-000
25957,10.1037/t34187-000
25958,10.1037/t35891-000
25959,10.1037/t27069-000
25960,10.1037/t61042-000
25961,10.1037/t59892-000
25962,10.1037/t33668-000
25963,10.1037/t41237-000
25964,10.1037/t00411-000
25965,10.1037/t03244-000
25966,10.1037/t17675-000
25967,10.1037/t09144-000
25968,10.1037/t11910-000
25969,10.1037/t12606-000
25970,10.1037/t09469-000
25971,10.1037/t12240-000
25972,10.1037/t03842-000
25973,10.1037/t08433-000
25974,10.1037/t07951-000
25975,10.1037/t21521-000
25976,10.1037/t87314-000
25977,10.1037/t19976-000
25978,10.1037/t26838-000
25979,10.1037/t43233-000
25980,10.1037/t82594-000
25981,10.1037/t61067-000
25982,10.1037/t15961-000
25983,10.1037/t28999-000
25984,10.1037/t08173-000
25985,10.1037/t12366-000
25986,10.1037/t17647-000
25987,10.1037/t24233-000
25988,10.1037/t61437-000
25989,10.1037/t15465-000
25990,10.1037/t36707-000
25991,10.1037/t48807-000
25992,10.1037/t22765-000
25993,10.1037/t25171-000
25994,10.1037/t10148-000
25995,10.1037/t47268-000
25996,10.1037/t57531-000
25997,10.1037/t15041-000
25998,10.1037/t66971-000
25999,10.1037/t50412-000
26000,10.1037/t38958-000
26001,10.1037/t31196-000
26002,10.1037/t84633-000
26003,10.1037/t02952-000
26004,10.1037/t47760-000
26005,10.1037/t33232-000
26006,10.1037/t23665-000
26007,10.1037/t03071-000
26008,10.1037/t32122-000
26009,10.1037/t79833-000
26010,10.1037/t45263-000
26011,10.1037/t19022-000
26012,10.1037/t23863-000
26013,10.1037/t06958-000
26014,10.1037/t75555-000
26015,10.1037/t15730-000
26016,10.1037/t17977-000
26017,10.1037/t60889-000
26018,10.1037/t27091-000
26019,10.1037/t27553-000
26020,10.1037/t22452-000
26021,10.1037/t61966-000
26022,10.1037/t02939-000
26023,10.1037/t32378-000
26024,10.1037/t25451-000
26025,10.1037/t04288-000
26026,10.1037/t07376-000
26027,10.1037/t20524-000
26028,10.1037/t13164-000
26029,10.1037/t67878-000
26030,10.1037/t42720-000
26031,10.1037/t82589-000
26032,10.1037/t41343-000
26033,10.1037/t41680-000
26034,10.1037/t21420-000
26035,10.1037/t47660-000
26036,10.1037/t26708-000
26037,10.1037/t22399-000
26038,10.1037/t85456-000
26039,10.1037/t32808-000
26040,10.1037/t35848-000
26041,10.1037/t03461-000
26042,10.1037/t25880-000
26043,10.1037/t26698-000
26044,10.1037/t25931-000
26045,10.1037/t63412-000
26046,10.1037/t32045-000
26047,10.1037/t49510-000
26048,10.1037/t74199-000
26049,10.1037/t57905-000
26050,10.1037/t52644-000
26051,10.1037/t77331-000
26052,10.1037/t64607-000
26053,10.1037/t20921-000
26054,10.1037/t24110-000
26055,10.1037/t79366-000
26056,10.1037/t60181-000
26057,10.1037/t29537-000
26058,10.1037/t43111-000
26059,10.1037/t36987-000
26060,10.1037/t25889-000
26061,10.1037/t78245-000
26062,10.1037/t78799-000
26063,10.1037/t14645-000
26064,10.1037/t73413-000
26065,10.1037/t03336-000
26066,10.1037/t57448-000
26067,10.1037/t10759-000
26068,10.1037/t19038-000
26069,10.1037/t58483-000
26070,10.1037/t87097-000
26071,10.1037/t49936-000
26072,10.1037/t21570-000
26073,10.1037/t50703-000
26074,10.1037/t58087-000
26075,10.1037/t65074-000
26076,10.1037/t10052-000
26077,10.1037/t23993-000
26078,10.1037/t39519-000
26079,10.1037/t00719-000
26080,10.1037/t70665-000
26081,10.1037/t28030-000
26082,10.1037/t63574-000
26083,10.1037/t34714-000
26084,10.1037/t77046-000
26085,10.1037/t39778-000
26086,10.1037/t05553-000
26087,10.1037/t01601-000
26088,10.1037/t73499-000
26089,10.1037/t44000-000
26090,10.1037/t34130-000
26091,10.1037/t47304-000
26092,10.1037/t40405-000
26093,10.1037/t43220-000
26094,10.1037/t18666-000
26095,10.1037/t44731-000
26096,10.1037/t03173-000
26097,10.1037/t84794-000
26098,10.1037/t35947-000
26099,10.1037/t36547-000
26100,10.1037/t33585-000
26101,10.1037/t87806-000
26102,10.1037/t58469-000
26103,10.1037/t29312-000
26104,10.1037/t35124-000
26105,10.1037/t22848-000
26106,10.1037/t48537-000
26107,10.1037/t32341-000
26108,10.1037/t72829-000
26109,10.1037/t12263-000
26110,10.1037/t81007-000
26111,10.1037/t21960-000
26112,10.1037/t79813-000
26113,10.1037/t84305-000
26114,10.1037/t21129-000
26115,10.1037/t81025-000
26116,10.1037/t44479-000
26117,10.1037/t38209-000
26118,10.1037/t44976-000
26119,10.1037/t11044-000
26120,10.1037/t63496-000
26121,10.1037/t12734-000
26122,10.1037/t78685-000
26123,10.1037/t09005-000
26124,10.1037/t69942-000
26125,10.1037/t48201-000
26126,10.1037/t16982-000
26127,10.1037/t10585-000
26128,10.1037/t24055-000
26129,10.1037/t06087-000
26130,10.1037/t18391-000
26131,10.1037/t77075-000
26132,10.1037/t38137-000
26133,10.1037/t77460-000
26134,10.1037/t32167-000
26135,10.1037/t28610-000
26136,10.1037/t54288-000
26137,10.1037/t60456-000
26138,10.1037/t29870-000
26139,10.1037/t74303-000
26140,10.1037/t77980-000
26141,10.1037/t32239-000
26142,10.1037/t41162-000
26143,10.1037/t09958-000
26144,10.1037/t26154-000
26145,10.1037/t63590-000
26146,10.1037/t05724-000
26147,10.1037/t20079-000
26148,10.1037/t86598-000
26149,10.1037/t13629-000
26150,10.1037/t41754-000
26151,10.1037/t20037-000
26152,10.1037/t11275-000
26153,10.1037/t49449-000
26154,10.1037/t76867-000
26155,10.1037/t34494-000
26156,10.1037/t25459-000
26157,10.1037/t33644-000
26158,10.1037/t83939-000
26159,10.1037/t43468-000
26160,10.1037/t72089-000
26161,10.1037/t07016-000
26162,10.1037/t08646-000
26163,10.1037/t64550-000
26164,10.1037/t07209-000
26165,10.1037/t17485-000
26166,10.1037/t01414-000
26167,10.1037/t79561-000
26168,10.1037/t05941-000
26169,10.1037/t12989-000
26170,10.1037/t19639-000
26171,10.1037/t33293-000
26172,10.1037/t08722-000
26173,10.1037/t37749-000
26174,10.1037/t65542-000
26175,10.1037/t26017-000
26176,10.1037/t50342-000
26177,10.1037/t48868-000
26178,10.1037/t44821-000
26179,10.1037/t84776-000
26180,10.1037/t85334-000
26181,10.1037/t85584-000
26182,10.1037/t52574-000
26183,10.1037/t36684-000
26184,10.1037/t60261-000
26185,10.1037/t25203-000
26186,10.1037/t31496-000
26187,10.1037/t80677-000
26188,10.1037/t71511-000
26189,10.1037/t70088-000
26190,10.1037/t78476-000
26191,10.1037/t23625-000
26192,10.1037/t83922-000
26193,10.1037/t24359-000
26194,10.1037/t25814-000
26195,10.1037/t17723-000
26196,10.1037/t07394-000
26197,10.1037/t00273-000
26198,10.1037/t42142-000
26199,10.1037/t64919-000
26200,10.1037/t18439-000
26201,10.1037/t71332-000
26202,10.1037/t87487-000
26203,10.1037/t08832-000
26204,10.1037/t81754-000
26205,10.1037/t09899-000
26206,10.1037/t84673-000
26207,10.1037/t18312-000
26208,10.1037/t26173-000
26209,10.1037/t76544-000
26210,10.1037/t06952-000
26211,10.1037/t25800-000
26212,10.1037/t65346-000
26213,10.1037/t58381-000
26214,10.1037/t71734-000
26215,10.1037/t00424-000
26216,10.1037/t25916-000
26217,10.1037/t70061-000
26218,10.1037/t20843-000
26219,10.1037/t63165-000
26220,10.1037/t82515-000
26221,10.1037/t26174-000
26222,10.1037/t11053-000
26223,10.1037/t18551-000
26224,10.1037/t04815-000
26225,10.1037/t23017-000
26226,10.1037/t80339-000
26227,10.1037/t85604-000
26228,10.1037/t79901-000
26229,10.1037/t01385-000
26230,10.1037/t66431-000
26231,10.1037/t11175-000
26232,10.1037/t20890-000
26233,10.1037/t03022-000
26234,10.1037/t67972-000
26235,10.1037/t38992-000
26236,10.1037/t62632-000
26237,10.1037/t28103-000
26238,10.1037/t76249-000
26239,10.1037/t09426-000
26240,10.1037/t11903-000
26241,10.1037/t44292-000
26242,10.1037/t18846-000
26243,10.1037/t34159-000
26244,10.1037/t39151-000
26245,10.1037/t14540-000
26246,10.1037/t75017-000
26247,10.1037/t62138-000
26248,10.1037/t70711-000
26249,10.1037/t82024-000
26250,10.1037/t33177-000
26251,10.1037/t45735-000
26252,10.1037/t35974-000
26253,10.1037/t15216-000
26254,10.1037/t57978-000
26255,10.1037/t40076-000
26256,10.1037/t39184-000
26257,10.1037/t13665-000
26258,10.1037/t33553-000
26259,10.1037/t32548-000
26260,10.1037/t00067-000
26261,10.1037/t77104-000
26262,10.1037/t32216-000
26263,10.1037/t28301-000
26264,10.1037/t86223-000
26265,10.1037/t21069-000
26266,10.1037/t66625-000
26267,10.1037/t28109-000
26268,10.1037/t17831-000
26269,10.1037/t78841-000
26270,10.1037/t50895-000
26271,10.1037/t54454-000
26272,10.1037/t42373-000
26273,10.1037/t43284-000
26274,10.1037/t28626-000
26275,10.1037/t07774-000
26276,10.1037/t20973-000
26277,10.1037/t56494-000
26278,10.1037/t40105-000
26279,10.1037/t21306-000
26280,10.1037/t87513-000
26281,10.1037/t40985-000
26282,10.1037/t37712-000
26283,10.1037/t14458-000
26284,10.1037/t37718-000
26285,10.1037/t08539-000
26286,10.1037/t70359-000
26287,10.1037/t02523-000
26288,10.1037/t03410-000
26289,10.1037/t28319-000
26290,10.1037/t77395-000
26291,10.1037/t08570-000
26292,10.1037/t16883-000
26293,10.1037/t00089-000
26294,10.1037/t36486-000
26295,10.1037/t71146-000
26296,10.1037/t03638-000
26297,10.1037/t20522-000
26298,10.1037/t13916-000
26299,10.1037/t80313-000
26300,10.1037/t60787-000
26301,10.1037/t41408-000
26302,10.1037/t23756-000
26303,10.1037/t69787-000
26304,10.1037/t61495-000
26305,10.1037/t84959-000
26306,10.1037/t83860-000
26307,10.1037/t11403-000
26308,10.1037/t42741-000
26309,10.1037/t20110-000
26310,10.1037/t24782-000
26311,10.1037/t32289-000
26312,10.1037/t22118-000
26313,10.1037/t81351-000
26314,10.1037/t13466-000
26315,10.1037/t22048-000
26316,10.1037/t48804-000
26317,10.1037/t58275-000
26318,10.1037/t64208-000
26319,10.1037/t60408-000
26320,10.1037/t64929-000
26321,10.1037/t31742-000
26322,10.1037/t38937-000
26323,10.1037/t34255-000
26324,10.1037/t64457-000
26325,10.1037/t38501-000
26326,10.1037/t28448-000
26327,10.1037/t26526-000
26328,10.1037/t30487-000
26329,10.1037/t62606-000
26330,10.1037/t16592-000
26331,10.1037/t45761-000
26332,10.1037/t36514-000
26333,10.1037/t52588-000
26334,10.1037/t63453-000
26335,10.1037/t52106-000
26336,10.1037/t38478-000
26337,10.1037/t22725-000
26338,10.1037/t22220-000
26339,10.1037/t23401-000
26340,10.1037/t73271-000
26341,10.1037/t82482-000
26342,10.1037/t12195-000
26343,10.1037/t35560-000
26344,10.1037/t62910-000
26345,10.1037/t07451-000
26346,10.1037/t09796-000
26347,10.1037/t83973-000
26348,10.1037/t43491-000
26349,10.1037/t12968-000
26350,10.1037/t78120-000
26351,10.1037/t82800-000
26352,10.1037/t68861-000
26353,10.1037/t11727-000
26354,10.1037/t18616-000
26355,10.1037/t49284-000
26356,10.1037/t87419-000
26357,10.1037/t13880-000
26358,10.1037/t52354-000
26359,10.1037/t48928-000
26360,10.1037/t06930-000
26361,10.1037/t36291-000
26362,10.1037/t04448-000
26363,10.1037/t40632-000
26364,10.1037/t34247-000
26365,10.1037/t30215-000
26366,10.1037/t28362-000
26367,10.1037/t48131-000
26368,10.1037/t51979-000
26369,10.1037/t17927-000
26370,10.1037/t01474-000
26371,10.1037/t68101-000
26372,10.1037/t79372-000
26373,10.1037/t31184-000
26374,10.1037/t06664-000
26375,10.1037/t39989-000
26376,10.1037/t15005-000
26377,10.1037/t09263-000
26378,10.1037/t09136-000
26379,10.1037/t22031-000
26380,10.1037/t17117-000
26381,10.1037/t39880-000
26382,10.1037/t12689-000
26383,10.1037/t45221-000
26384,10.1037/t81157-000
26385,10.1037/t48606-000
26386,10.1037/t03751-000
26387,10.1037/t44767-000
26388,10.1037/t36274-000
26389,10.1037/t57920-000
26390,10.1037/t64186-000
26391,10.1037/t16826-000
26392,10.1037/t23873-000
26393,10.1037/t43251-000
26394,10.1037/t62110-000
26395,10.1037/t46763-000
26396,10.1037/t17706-000
26397,10.1037/t11308-000
26398,10.1037/t18730-000
26399,10.1037/t24768-000
26400,10.1037/t45300-000
26401,10.1037/t45662-000
26402,10.1037/t18393-000
26403,10.1037/t27260-000
26404,10.1037/t08284-000
26405,10.1037/t42712-000
26406,10.1037/t22568-000
26407,10.1037/t38406-000
26408,10.1037/t10730-000
26409,10.1037/t38073-000
26410,10.1037/t76049-000
26411,10.1037/t14382-000
26412,10.1037/t23692-000
26413,10.1037/t58547-000
26414,10.1037/t46036-000
26415,10.1037/t19256-000
26416,10.1037/t17476-000
26417,10.1037/t79006-000
26418,10.1037/t20526-000
26419,10.1037/t08278-000
26420,10.1037/t67960-000
26421,10.1037/t06486-000
26422,10.1037/t13887-000
26423,10.1037/t37637-000
26424,10.1037/t47402-000
26425,10.1037/t70284-000
26426,10.1037/t02561-000
26427,10.1037/t20783-000
26428,10.1037/t79529-000
26429,10.1037/t27168-000
26430,10.1037/t20411-000
26431,10.1037/t75104-000
26432,10.1037/t80389-000
26433,10.1037/t68089-000
26434,10.1037/t27272-000
26435,10.1037/t25950-000
26436,10.1037/t22139-000
26437,10.1037/t62518-000
26438,10.1037/t19586-000
26439,10.1037/t63567-000
26440,10.1037/t67895-000
26441,10.1037/t13122-000
26442,10.1037/t65817-000
26443,10.1037/t01767-000
26444,10.1037/t08185-000
26445,10.1037/t09781-000
26446,10.1037/t79677-000
26447,10.1037/t73155-000
26448,10.1037/t30522-000
26449,10.1037/t11755-000
26450,10.1037/t23212-000
26451,10.1037/t19077-000
26452,10.1037/t16357-000
26453,10.1037/t26775-000
26454,10.1037/t13170-000
26455,10.1037/t21455-000
26456,10.1037/t38314-000
26457,10.1037/t40832-000
26458,10.1037/t51244-000
26459,10.1037/t11066-000
26460,10.1037/t09331-000
26461,10.1037/t70669-000
26462,10.1037/t77490-000
26463,10.1037/t77677-000
26464,10.1037/t74401-000
26465,10.1037/t73156-000
26466,10.1037/t40485-000
26467,10.1037/t84745-000
26468,10.1037/t78621-000
26469,10.1037/t26583-000
26470,10.1037/t08157-000
26471,10.1037/t26065-000
26472,10.1037/t08695-000
26473,10.1037/t61895-000
26474,10.1037/t17966-000
26475,10.1037/t23727-000
26476,10.1037/t79127-000
26477,10.1037/t24257-000
26478,10.1037/t43501-000
26479,10.1037/t20432-000
26480,10.1037/t29412-000
26481,10.1037/t71225-000
26482,10.1037/t78641-000
26483,10.1037/t85055-000
26484,10.1037/t73465-000
26485,10.1037/t77359-000
26486,10.1037/t48379-000
26487,10.1037/t26894-000
26488,10.1037/t21746-000
26489,10.1037/t13203-000
26490,10.1037/t05287-000
26491,10.1037/t27841-000
26492,10.1037/t22546-000
26493,10.1037/t63327-000
26494,10.1037/t11765-000
26495,10.1037/t00883-000
26496,10.1037/t60186-000
26497,10.1037/t74314-000
26498,10.1037/t63512-000
26499,10.1037/t70893-000
26500,10.1037/t32474-000
26501,10.1037/t22867-000
26502,10.1037/t32498-000
26503,10.1037/t16964-000
26504,10.1037/t11069-000
26505,10.1037/t24956-000
26506,10.1037/t55124-000
26507,10.1037/t11108-000
26508,10.1037/t16084-000
26509,10.1037/t34282-000
26510,10.1037/t37664-000
26511,10.1037/t29584-000
26512,10.1037/t13534-000
26513,10.1037/t52379-000
26514,10.1037/t75260-000
26515,10.1037/t03274-000
26516,10.1037/t65310-000
26517,10.1037/t01575-000
26518,10.1037/t62946-000
26519,10.1037/t84286-000
26520,10.1037/t01780-000
26521,10.1037/t39655-000
26522,10.1037/t81256-000
26523,10.1037/t26077-000
26524,10.1037/t29329-000
26525,10.1037/t18731-000
26526,10.1037/t20963-000
26527,10.1037/t46252-000
26528,10.1037/t48283-000
26529,10.1037/t04699-000
26530,10.1037/t63409-000
26531,10.1037/t11013-000
26532,10.1037/t21694-000
26533,10.1037/t23724-000
26534,10.1037/t26372-000
26535,10.1037/t13126-000
26536,10.1037/t11007-000
26537,10.1037/t80222-000
26538,10.1037/t22078-000
26539,10.1037/t77113-000
26540,10.1037/t24353-000
26541,10.1037/t55134-000
26542,10.1037/t86436-000
26543,10.1037/t22604-000
26544,10.1037/t18978-000
26545,10.1037/t31866-000
26546,10.1037/t23956-000
26547,10.1037/t61222-000
26548,10.1037/t78068-000
26549,10.1037/t11934-000
26550,10.1037/t22637-000
26551,10.1037/t22161-000
26552,10.1037/t44268-000
26553,10.1037/t46240-000
26554,10.1037/t40137-000
26555,10.1037/t42749-000
26556,10.1037/t45170-000
26557,10.1037/t23285-000
26558,10.1037/t71866-000
26559,10.1037/t24335-000
26560,10.1037/t37074-000
26561,10.1037/t70374-000
26562,10.1037/t62379-000
26563,10.1037/t78407-000
26564,10.1037/t36130-000
26565,10.1037/t65402-000
26566,10.1037/t64419-000
26567,10.1037/t42025-000
26568,10.1037/t29024-000
26569,10.1037/t86219-000
26570,10.1037/t46307-000
26571,10.1037/t69454-000
26572,10.1037/t69580-000
26573,10.1037/t29622-000
26574,10.1037/t68297-000
26575,10.1037/t69439-000
26576,10.1037/t03755-000
26577,10.1037/t77198-000
26578,10.1037/t18581-000
26579,10.1037/t70336-000
26580,10.1037/t27929-000
26581,10.1037/t10401-000
26582,10.1037/t22856-000
26583,10.1037/t49514-000
26584,10.1037/t63662-000
26585,10.1037/t11253-000
26586,10.1037/t72112-000
26587,10.1037/t34618-000
26588,10.1037/t18106-000
26589,10.1037/t31049-000
26590,10.1037/t46720-000
26591,10.1037/t82142-000
26592,10.1037/t49849-000
26593,10.1037/t18328-000
26594,10.1037/t85646-000
26595,10.1037/t25416-000
26596,10.1037/t68565-000
26597,10.1037/t26400-000
26598,10.1037/t21608-000
26599,10.1037/t68203-000
26600,10.1037/t14938-000
26601,10.1037/t84897-000
26602,10.1037/t18896-000
26603,10.1037/t34490-000
26604,10.1037/t23926-000
26605,10.1037/t26057-000
26606,10.1037/t47310-000
26607,10.1037/t41805-000
26608,10.1037/t65428-000
26609,10.1037/t65657-000
26610,10.1037/t21245-000
26611,10.1037/t01852-000
26612,10.1037/t73790-000
26613,10.1037/t36295-000
26614,10.1037/t24255-000
26615,10.1037/t05245-000
26616,10.1037/t10566-000
26617,10.1037/t06745-000
26618,10.1037/t66519-000
26619,10.1037/t75002-000
26620,10.1037/t59939-000
26621,10.1037/t65958-000
26622,10.1037/t66006-000
26623,10.1037/t08806-000
26624,10.1037/t66123-000
26625,10.1037/t67465-000
26626,10.1037/t82352-000
26627,10.1037/t25833-000
26628,10.1037/t35305-000
26629,10.1037/t69477-000
26630,10.1037/t25425-000
26631,10.1037/t23204-000
26632,10.1037/t21442-000
26633,10.1037/t18886-000
26634,10.1037/t60784-000
26635,10.1037/t82314-000
26636,10.1037/t41943-000
26637,10.1037/t08642-000
26638,10.1037/t11156-000
26639,10.1037/t25866-000
26640,10.1037/t66497-000
26641,10.1037/t34185-000
26642,10.1037/t45347-000
26643,10.1037/t60191-000
26644,10.1037/t44242-000
26645,10.1037/t26637-000
26646,10.1037/t71299-000
26647,10.1037/t39888-000
26648,10.1037/t03775-000
26649,10.1037/t39524-000
26650,10.1037/t62357-000
26651,10.1037/t43183-000
26652,10.1037/t62817-000
26653,10.1037/t42320-000
26654,10.1037/t78002-000
26655,10.1037/t73079-000
26656,10.1037/t68014-000
26657,10.1037/t28704-000
26658,10.1037/t14298-000
26659,10.1037/t15551-000
26660,10.1037/t75484-000
26661,10.1037/t09190-000
26662,10.1037/t38654-000
26663,10.1037/t13921-000
26664,10.1037/t68210-000
26665,10.1037/t81947-000
26666,10.1037/t71633-000
26667,10.1037/t06886-000
26668,10.1037/t15987-000
26669,10.1037/t78871-000
26670,10.1037/t61178-000
26671,10.1037/t81568-000
26672,10.1037/t60356-000
26673,10.1037/t28867-000
26674,10.1037/t46284-000
26675,10.1037/t67946-000
26676,10.1037/t69364-000
26677,10.1037/t01749-000
26678,10.1037/t80031-000
26679,10.1037/t70075-000
26680,10.1037/t17921-000
26681,10.1037/t83161-000
26682,10.1037/t17496-000
26683,10.1037/t61434-000
26684,10.1037/t70968-000
26685,10.1037/t58834-000
26686,10.1037/t23894-000
26687,10.1037/t42912-000
26688,10.1037/t18982-000
26689,10.1037/t16764-000
26690,10.1037/t38903-000
26691,10.1037/t03549-000
26692,10.1037/t43795-000
26693,10.1037/t21291-000
26694,10.1037/t25740-000
26695,10.1037/t62107-000
26696,10.1037/t35557-000
26697,10.1037/t26743-000
26698,10.1037/t59087-000
26699,10.1037/t29458-000
26700,10.1037/t47471-000
26701,10.1037/t00005-000
26702,10.1037/t48232-000
26703,10.1037/t18040-000
26704,10.1037/t01727-000
26705,10.1037/t11183-000
26706,10.1037/t82127-000
26707,10.1037/t79553-000
26708,10.1037/t17847-000
26709,10.1037/t32845-000
26710,10.1037/t26997-000
26711,10.1037/t01347-000
26712,10.1037/t26935-000
26713,10.1037/t50991-000
26714,10.1037/t60268-000
26715,10.1037/t30234-000
26716,10.1037/t25006-000
26717,10.1037/t33098-000
26718,10.1037/t87823-000
26719,10.1037/t84725-000
26720,10.1037/t28034-000
26721,10.1037/t80547-000
26722,10.1037/t00790-000
26723,10.1037/t35460-000
26724,10.1037/t71311-000
26725,10.1037/t31822-000
26726,10.1037/t69891-000
26727,10.1037/t77087-000
26728,10.1037/t27452-000
26729,10.1037/t70595-000
26730,10.1037/t73685-000
26731,10.1037/t28367-000
26732,10.1037/t54312-000
26733,10.1037/t69119-000
26734,10.1037/t81610-000
26735,10.1037/t19438-000
26736,10.1037/t67018-000
26737,10.1037/t62676-000
26738,10.1037/t64610-000
26739,10.1037/t15320-000
26740,10.1037/t33303-000
26741,10.1037/t55189-000
26742,10.1037/t00775-000
26743,10.1037/t12919-000
26744,10.1037/t27284-000
26745,10.1037/t68163-000
26746,10.1037/t69024-000
